BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,GBA,BLDG_NUM,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,ZIPCODE,LATITUDE,LONGITUDE,WARD,QUADRANT,SALEYEAR,SALEMONTH,PRICE,PROP CLASS
2,0,Ht Pump,Y,1,6,3,1895,>2000,1967,1534.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood/Carp,1,1,11,1500,20001.0,38.91317967,-77.01075687,Ward 5,NW,2003,6,399000.0,Lower
3,0,Forced Air,Y,1,6,3,1925,>2000,1964,1396.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1620,20011.0,38.94923701,-77.02462312,Ward 4,NW,2011,5,399900.0,Lower
2,1,Forced Air,Y,1,7,3,2002,No Remodeling,2007,1200.0,1,2 Story,Row End,Above Average,Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1,0,11,2799,20020.0,38.84609793,-76.97663698,Ward 8,SE,2018,4,240000.0,Lower
2,1,Ht Pump,Y,1,6,3,2005,No Remodeling,2009,1360.0,1,2 Story,Row Inside,Above Average,Good,Brick/Siding,Comp Shingle,Carpet,1,0,11,1767,20020.0,38.84979424,-76.97883876,Ward 8,SE,2018,4,355000.0,Lower
1,0,Warm Cool,Y,1,6,3,1910,No Remodeling,1943,1388.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Wood Floor,1,0,11,1155,20002.0,38.90355779,-76.99315549,Ward 6,NE,2000,4,138500.0,Lower
1,1,Forced Air,Y,1,6,3,1905,No Remodeling,1960,1384.0,1,2 Story,Semi-Detached,Good Quality,Average,Common Brick,Built Up,Hardwood/Carp,1,0,13,1007,20001.0,38.91687232,-77.01890172,Ward 1,NW,2008,12,360000.0,Lower
1,1,Forced Air,Y,1,5,2,1885,No Remodeling,1964,952.0,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,1,11,645,20003.0,38.88850279,-76.98241588,Ward 6,SE,2013,9,450000.0,Lower
1,0,Forced Air,Y,1,6,2,1945,>2000,1965,810.0,1,2 Story,Semi-Detached,Average,Average,Brick/Siding,Shingle,Hardwood,1,0,13,2425,20019.0,38.90077739,-76.92746543,Ward 7,NE,2018,7,357000.0,Lower
1,0,Hot Water Rad,N,1,6,2,1913,No Remodeling,1964,960.0,1,2 Story,Row Inside,Average,Good,Aluminum,Metal- Sms,Wood Floor,1,0,11,815,20001.0,38.9269863,-77.02214262,Ward 1,NW,2016,4,450000.0,Lower
3,1,Forced Air,Y,2,8,4,1910,>2000,1967,1774.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,2,0,24,1500,20001.0,38.91536824,-77.00976141,Ward 5,NW,2005,3,585000.0,Middle
1,1,Forced Air,N,1,8,4,1945,No Remodeling,1956,1365.0,1,1.5 Story Fin,Single,Above Average,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,6415,20032.0,38.82843384,-77.01157307,Ward 8,SW,1999,4,119500.0,Lower
2,1,Forced Air,Y,1,10,4,1958,No Remodeling,1967,2034.0,1,1 Story,Single,Average,Average,Common Brick,Comp Shingle,Hardwood,1,2,12,8625,20019.0,38.89210839,-76.93534171,Ward 7,NE,2009,3,285000.0,Lower
1,0,Warm Cool,Y,1,6,2,1950,No Remodeling,1950,832.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Comp Shingle,Hardwood,1,0,13,2991,20019.0,38.88052125,-76.94073971,Ward 7,SE,1993,6,84000.0,Lower
2,1,Hot Water Rad,Y,2,8,3,1931,>2000,1969,1920.0,1,2 Story,Semi-Detached,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,2,1,24,3745,20008.0,38.94421801,-77.07216373,Ward 3,NW,2013,9,915000.0,Middle
1,0,Warm Cool,Y,1,5,2,1951,No Remodeling,1951,900.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1,0,13,2134,20011.0,38.96104508,-77.00303451,Ward 4,NE,1997,6,95000.0,Lower
2,1,Forced Air,Y,1,6,2,1941,>2000,1967,832.0,1,2 Story,Row Inside,Above Average,Very Good,Common Brick,Slate,Hardwood,1,0,11,1069,20032.0,38.83091484,-77.01264467,Ward 8,SW,2018,4,354000.0,Lower
1,0,Hot Water Rad,N,1,7,2,1924,>2000,1964,1032.0,1,1 Story,Single,Average,Good,Wood Siding,Comp Shingle,Hardwood,1,0,12,11700,20012.0,38.9703954,-77.01305957,Ward 4,NW,2017,5,635786.0,Middle
2,0,Warm Cool,Y,2,7,2,1900,>2000,1978,832.0,1,2 Story,Multi,Excellent,Good,Common Brick,Metal- Sms,Hardwood,2,0,24,946,20007.0,38.90567347,-77.05719995,Ward 2,NW,2016,8,985000.0,Middle
2,1,Forced Air,Y,1,6,3,2011,No Remodeling,2013,1584.0,1,2 Story,Semi-Detached,Average,Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1,0,13,3600,20002.0,38.91200982,-76.98614943,Ward 5,NE,2012,1,198000.0,Lower
2,1,Forced Air,Y,1,5,2,1915,>2000,1969,2040.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,1,1,11,2277,20002.0,38.90086709,-76.99176681,Ward 6,NE,2018,6,912500.0,Middle
3,2,Hot Water Rad,N,3,9,3,1893,No Remodeling,1995,2816.0,1,2 Story,Multi,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,3,3,24,2164,20003.0,38.88742671,-76.99086725,Ward 6,SE,2012,4,1000000.0,Middle
2,0,Forced Air,Y,1,6,3,1906,>2000,1964,1386.0,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood/Carp,1,0,11,1666,20001.0,38.9197849,-77.01372236,Ward 5,NW,2016,6,745000.0,Middle
3,1,Forced Air,Y,1,8,3,1900,1971-2000,1982,2494.0,1,2 Story,Semi-Detached,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,4,13,3175,20003.0,38.88778043,-76.99695973,Ward 6,SE,2003,5,950000.0,Middle
2,1,Forced Air,Y,1,7,3,1926,>2000,1964,1314.0,1,1.5 Story Fin,Single,Average,Average,Vinyl Siding,Comp Shingle,Hardwood,1,0,12,2780,20019.0,38.90008643,-76.93945777,Ward 7,NE,2010,10,199900.0,Lower
2,2,Hot Water Rad,N,1,8,5,1929,1941-1970,1963,1769.0,1,2.5 Story Fin,Single,Very Good,Average,Wood Siding,Slate,Hardwood,1,1,12,4413,20015.0,38.96235856,-77.071039,Ward 3,NW,2013,12,805000.0,Middle
1,0,Hot Water Rad,N,1,7,3,1917,No Remodeling,1947,1514.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1902,20011.0,38.9435429,-77.01256545,Ward 4,NW,2000,12,165000.0,Lower
1,1,Hot Water Rad,N,1,6,3,1923,1971-2000,1960,1479.0,1,2 Story,Single,Good Quality,Average,Wood Siding,Comp Shingle,Hardwood/Carp,1,1,12,5000,20015.0,38.96542045,-77.0661533,Ward 4,NW,2016,10,845000.0,Middle
2,1,Forced Air,Y,1,6,3,1909,>2000,1964,1404.0,1,2 Story,Row End,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,947,20002.0,38.90228241,-76.99927163,Ward 6,NE,2005,12,565000.0,Middle
1,1,Forced Air,N,1,6,3,1950,No Remodeling,1950,1120.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1250,20017.0,38.95044005,-76.98787091,Ward 5,NE,2017,4,350000.0,Lower
1,1,Hot Water Rad,Y,1,5,2,1907,No Remodeling,1969,1120.0,1,2 Story,Single,Good Quality,Good,Wood Siding,Metal- Sms,Wood Floor,1,0,12,2040,20016.0,38.94724508,-77.08780616,Ward 3,NW,2014,4,730000.0,Middle
3,0,Warm Cool,Y,2,8,4,1915,1971-2000,1957,1552.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,2,0,24,1440,20009.0,38.91615506,-77.03117088,Ward 1,NW,1999,7,185000.0,Lower
2,1,Warm Cool,Y,1,6,3,1900,1971-2000,1957,1632.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1435,20001.0,38.90944306,-77.02466609999999,Ward 2,NW,2002,8,414000.0,Lower
2,1,Warm Cool,Y,1,6,2,2006,No Remodeling,2010,1008.0,1,2 Story,Town Inside,Above Average,Good,Vinyl Siding,Comp Shingle,Carpet,1,0,11,560,20032.0,38.82811135,-77.00825912,Ward 8,SW,2015,7,250000.0,Lower
2,0,Warm Cool,Y,1,6,3,1913,>2000,1957,1634.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1594,20005.0,38.90908416,-77.02829633,Ward 2,NW,2000,8,330000.0,Lower
2,1,Forced Air,Y,1,8,3,2016,No Remodeling,2017,1730.0,1,4 Story,Row Inside,Very Good,Excellent,Brick Veneer,Built Up,Hardwood,1,1,11,771,20017.0,38.93116545,-76.99711681,Ward 5,NE,2017,6,799900.0,Middle
3,0,Hot Water Rad,Y,1,6,4,1929,No Remodeling,1972,1926.0,1,3 Story,Row Inside,Very Good,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,2000,20007.0,38.91092282,-77.08096199,Ward 3,NW,2005,11,890000.0,Middle
2,0,Hot Water Rad,N,1,6,3,1923,No Remodeling,1957,1426.0,1,2 Story,Single,Above Average,Average,Wood Siding,Shake,Hardwood,1,0,12,6400,20017.0,38.93065182,-76.98354393,Ward 5,NE,2007,6,417000.0,Lower
2,0,Hot Water Rad,N,1,7,3,1925,>2000,1964,1352.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1800,20011.0,38.95358343,-77.02365875,Ward 4,NW,2006,5,365000.0,Lower
2,1,Forced Air,Y,1,8,3,1942,>2000,1964,1430.0,1,2 Story,Row End,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,2833,20017.0,38.94769191,-76.98988624,Ward 5,NE,2017,5,510000.0,Lower
2,2,Warm Cool,Y,1,10,4,1955,1971-2000,1975,2376.0,1,2.5 Story Fin,Single,Very Good,Average,Common Brick,Slate,Hardwood,1,2,12,5584,20015.0,38.96914867,-77.05750211,Ward 4,NW,2003,10,751000.0,Middle
2,0,Hot Water Rad,N,2,7,4,1907,No Remodeling,1964,1396.0,1,2 Story,Semi-Detached,Average,Good,Stone/Siding,Comp Shingle,Hardwood,2,0,24,2100,20011.0,38.93821656,-77.01925929,Ward 4,NW,2003,10,292000.0,Lower
2,0,Forced Air,Y,1,6,4,1947,>2000,1967,1192.0,1,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1,0,13,3648,20032.0,38.83331527,-76.99177034,Ward 8,SE,2013,1,205000.0,Lower
3,1,Forced Air,Y,2,5,3,1908,1971-2000,1957,1008.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,2,3,24,1867,20003.0,38.88805004,-76.99643401,Ward 6,SE,1998,7,398000.0,Lower
4,0,Forced Air,N,4,16,8,1953,>2000,1971,3168.0,1,2 Story,Multi,Average,Average,Common Brick,Built Up,Hardwood/Carp,4,0,23,3726,20018.0,38.92213793,-76.97473124,Ward 5,NE,2004,9,290000.0,Lower
1,0,Hot Water Rad,N,1,6,3,1925,>2000,1964,960.0,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1038,20002.0,38.90470484,-77.00111623,Ward 6,NE,2011,5,364000.0,Lower
1,0,Forced Air,Y,1,5,2,1945,>2000,1956,810.0,1,2 Story,Semi-Detached,Average,Average,Brick/Siding,Comp Shingle,Hardwood,1,0,13,2634,20019.0,38.90201904,-76.92796266,Ward 7,NE,2003,12,119300.0,Lower
3,0,Hot Water Rad,Y,1,6,3,1910,>2000,1980,2224.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1,0,11,2220,20010.0,38.93475524,-77.03157796,Ward 1,NW,2008,9,719500.0,Middle
1,1,Ht Pump,Y,1,5,2,1900,>2000,1964,980.0,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Wood Floor,1,1,11,739,20002.0,38.90174602,-77.00265962,Ward 6,NE,2015,7,585000.0,Middle
3,1,Forced Air,Y,1,7,3,1947,No Remodeling,1960,1756.0,1,2.5 Story Unfin,Single,Above Average,Average,Brick/Siding,Slate,Hardwood,1,1,12,5481,20012.0,38.970724100000005,-77.02874477,Ward 4,NW,2017,8,645000.0,Middle
4,1,Forced Air,Y,1,9,6,1933,>2000,1978,2218.0,1,2.5 Story Fin,Single,Excellent,Good,Common Brick,Slate,Hardwood,1,1,12,6441,20012.0,38.98365544,-77.03781740000001,Ward 4,NW,2016,4,1035000.0,Upper
3,1,Warm Cool,Y,1,10,5,1938,>2000,1969,2755.0,1,2.5 Story Fin,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1,2,12,6343,20015.0,38.97147828,-77.06684127,Ward 4,NW,2016,6,1305000.0,Upper
3,3,Forced Air,Y,1,12,4,1925,>2000,1964,1584.0,1,2 Story,Row End,Average,Good,Stone Veneer,Metal- Pre,Hardwood,1,0,11,3129,20002.0,38.90236859,-76.98329636,Ward 5,NE,2009,4,375000.0,Lower
1,0,Hot Water Rad,N,1,6,3,1913,No Remodeling,1943,1216.0,1,2 Story,Row Inside,Average,Fair,Common Brick,Built Up,Hardwood,1,0,11,1836,20003.0,38.8885076,-76.97936371,Ward 6,SE,2005,8,365000.0,Lower
4,1,Warm Cool,Y,1,8,4,1956,No Remodeling,1971,2302.0,1,1 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,3,12,12387,20016.0,38.93978062,-77.10293698,Ward 3,NW,2013,5,1350000.0,Upper
1,2,Hot Water Rad,Y,1,7,4,1931,>2000,1963,1320.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1760,20007.0,38.91935631,-77.07658424,Ward 3,NW,2014,6,788750.0,Middle
1,1,Hot Water Rad,N,2,6,3,1928,No Remodeling,1954,1280.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,2,1,13,2471,20011.0,38.96150566,-77.01921285,Ward 4,NW,1995,1,135000.0,Lower
4,1,Hot Water Rad,Y,2,13,6,1913,No Remodeling,1972,2372.0,1,2.5 Story Fin,Row Inside,Very Good,Good,Common Brick,Built Up,Hardwood,2,0,24,2484,20009.0,38.92462341,-77.04336732,Ward 1,NW,2006,5,1125000.0,Upper
3,1,Forced Air,Y,1,11,4,2010,No Remodeling,2013,1636.0,1,2 Story,Row End,Above Average,Very Good,Stucco,Comp Shingle,Hardwood/Carp,1,0,11,2500,20032.0,38.83350836,-77.00479276,Ward 8,SE,2011,1,262000.0,Lower
2,0,Warm Cool,Y,1,6,3,1952,No Remodeling,1962,1184.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1,0,13,2136,20020.0,38.85884131,-76.99461587,Ward 8,SE,2006,4,219000.0,Lower
4,1,Warm Cool,Y,1,8,4,1939,>2000,1960,2384.0,1,2.5 Story Fin,Single,Good Quality,Average,Common Brick,Slate,Hardwood,1,1,12,5469,20016.0,38.94535095,-77.08407335,Ward 3,NW,2010,4,899000.0,Middle
2,1,Hot Water Rad,N,1,6,5,1910,No Remodeling,1964,1882.0,1,2 Story,Row End,Average,Average,Common Brick,Metal- Sms,Hardwood,1,1,11,1794,20010.0,38.93414494,-77.02561534,Ward 1,NW,2015,8,695000.0,Middle
1,1,Hot Water Rad,N,1,6,3,1941,>2000,1967,1407.0,1,2 Story,Single,Above Average,Average,Common Brick,Slate,Hardwood,1,0,12,5003,20017.0,38.94324316,-76.98170312,Ward 5,NE,2016,5,450000.0,Lower
2,1,Warm Cool,Y,1,7,3,1920,1971-2000,1972,2388.0,1,2 Story,Single,Very Good,Average,Wood Siding,Comp Shingle,Hardwood,1,1,12,5750,20016.0,38.93338186,-77.11089988,Ward 3,NW,2007,1,965000.0,Middle
3,2,Hot Water Rad,N,3,9,3,1893,No Remodeling,1995,2816.0,1,2 Story,Multi,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,3,3,24,2164,20003.0,38.88742671,-76.99086725,Ward 6,SE,2012,4,1000000.0,Middle
4,0,Hot Water Rad,N,4,16,4,1938,No Remodeling,1947,2720.0,1,2 Story,Multi,Above Average,Average,Common Brick,Built Up,Hardwood,4,0,23,2448,20020.0,38.86862961,-76.97994412,Ward 8,SE,2002,1,105000.0,Lower
2,1,Forced Air,Y,1,7,3,1905,>2000,1964,1440.0,1,2 Story,Single,Average,Very Good,Vinyl Siding,Metal- Sms,Hardwood,1,0,12,3108,20020.0,38.8629765,-76.98643916,Ward 8,SE,2016,5,380000.0,Lower
4,0,Hot Water Rad,N,4,12,6,1932,No Remodeling,1954,3300.0,1,2 Story,Multi,Average,Average,Common Brick,Comp Shingle,Hardwood,4,0,23,3280,20002.0,38.90966382,-76.98761393,Ward 5,NE,2008,9,390000.0,Lower
1,0,Hot Water Rad,N,1,7,4,1926,No Remodeling,1954,1668.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1,1,13,4935,20017.0,38.94125027,-76.98807664,Ward 5,NE,2004,5,285000.0,Lower
2,1,Forced Air,Y,1,7,3,2012,No Remodeling,2015,1360.0,1,3 Story,Semi-Detached,Excellent,Very Good,Face Brick,Comp Shingle,Hardwood/Carp,1,0,13,3550,20017.0,38.93851529,-76.98924288,Ward 5,NE,2015,6,685000.0,Middle
3,1,Forced Air,Y,1,9,5,1914,>2000,1967,2780.0,1,2.5 Story Fin,Single,Above Average,Very Good,Brick/Siding,Comp Shingle,Hardwood,1,1,12,8501,20018.0,38.92931105,-76.96801953,Ward 5,NE,2015,12,819000.0,Middle
1,1,Forced Air,Y,1,6,3,1940,No Remodeling,1954,992.0,1,2 Story,Row End,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,2106,20019.0,38.89005888,-76.9510384,Ward 7,NE,2011,6,155900.0,Lower
1,1,Hot Water Rad,N,1,5,2,1989,No Remodeling,1993,1260.0,1,2 Story,Row Inside,Above Average,Average,Vinyl Siding,Comp Shingle,Hardwood/Carp,1,0,11,1817,20020.0,38.8604686,-76.97313137,Ward 8,SE,1993,9,113000.0,Lower
3,1,Forced Air,Y,1,7,4,1905,>2000,1969,1728.0,1,2 Story,Row Inside,Good Quality,Very Good,Common Brick,Built Up,Hardwood,1,2,11,1620,20002.0,38.91202817,-77.00807133,Ward 5,NE,2016,5,900000.0,Middle
3,1,Hot Water Rad,Y,1,7,2,1908,1971-2000,1972,1801.0,1,3 Story,Row End,Very Good,Good,Brick/Stone,Metal- Sms,Hardwood,1,2,11,763,20003.0,38.88836221,-76.99308675,Ward 6,SE,2006,8,879178.0,Middle
1,0,Forced Air,N,1,4,2,1900,1941-1970,1995,624.0,1,2 Story,Row End,Exceptional-A,Average,Common Brick,Metal- Sms,Hardwood,1,1,11,490,20007.0,38.91010424,-77.05492383,Ward 2,NW,2005,7,428500.0,Lower
2,0,Hot Water Rad,N,1,6,3,1935,No Remodeling,1967,1292.0,1,2 Story,Row Inside,Above Average,Very Good,Common Brick,Slate,Hardwood,1,3,11,1480,20018.0,38.93983435,-76.97581176,Ward 5,NE,2016,10,459000.0,Lower
1,0,Forced Air,Y,1,4,2,1890,1971-2000,1964,936.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,791,20002.0,38.89853466,-77.00077664,Ward 6,NE,2014,11,609000.0,Middle
4,0,Hot Water Rad,N,4,16,4,1936,No Remodeling,1957,2640.0,1,2 Story,Multi,Above Average,Average,Common Brick,Metal- Sms,Hardwood/Carp,4,0,23,2583,20011.0,38.94783627,-77.01673240000001,Ward 4,NW,2012,3,362700.0,Lower
2,1,Warm Cool,Y,1,5,3,1931,>2000,1972,2068.0,1,2 Story,Single,Very Good,Average,Common Brick,Slate,Hardwood,1,1,12,6264,20007.0,38.92086046,-77.09407083,Ward 3,NW,1994,9,412500.0,Lower
3,1,Forced Air,Y,1,10,5,1949,>2000,1981,3003.0,1,2 Story,Single,Excellent,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,8104,20008.0,38.95228514,-77.06486654,Ward 3,NW,2012,9,1450000.0,Upper
2,0,Warm Cool,Y,1,7,3,1950,No Remodeling,1963,1400.0,1,2 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,2843,20017.0,38.94747199,-76.98154953,Ward 5,NE,2008,7,360000.0,Lower
1,0,Forced Air,Y,1,5,2,1900,No Remodeling,1947,712.0,1,2 Story,Semi-Detached,Above Average,Average,Common Brick,Built Up,Hardwood,1,0,13,612,20001.0,38.91316017,-77.01652745,Ward 5,NW,2016,7,579000.0,Middle
2,1,Hot Water Rad,N,2,8,4,1907,No Remodeling,1960,1736.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood/Carp,2,0,24,1488,20003.0,38.88779347,-76.98724232,Ward 6,SE,1997,9,170000.0,Lower
3,1,Forced Air,Y,2,7,4,1913,>2000,1984,1496.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Wood Floor,2,1,24,2472,20010.0,38.93146851,-77.02860819,Ward 1,NW,2017,9,1115000.0,Upper
3,1,Forced Air,Y,1,7,3,1928,1971-2000,1970,2569.0,1,2 Story,Single,Excellent,Average,Common Brick,Slate,Hardwood,1,1,12,10702,20008.0,38.94884777,-77.05578751,Ward 3,NW,2001,2,800000.0,Middle
1,1,Forced Air,Y,1,6,3,1938,No Remodeling,1954,992.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1232,20002.0,38.90511155,-76.97696802,Ward 5,NE,2014,6,380000.0,Lower
1,0,Warm Cool,Y,1,7,3,1939,No Remodeling,1964,1152.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1474,20019.0,38.89433933,-76.95635300000001,Ward 7,NE,2006,2,250000.0,Lower
2,2,Hot Water Rad,Y,1,6,3,1936,No Remodeling,1969,1606.0,1,2 Story,Single,Good Quality,Very Good,Common Brick,Slate,Hardwood,1,1,12,3984,20016.0,38.95555244,-77.08955378,Ward 3,NW,2009,6,859000.0,Middle
3,0,Warm Cool,Y,1,7,3,1941,No Remodeling,1967,1928.0,1,2.5 Story Fin,Single,Good Quality,Average,Common Brick,Shingle,Hardwood,1,1,12,4000,20018.0,38.9365765,-76.98121601,Ward 5,NE,2004,4,409900.0,Lower
2,0,Hot Water Rad,N,2,8,4,1912,No Remodeling,1954,1636.0,1,2 Story,Row End,Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,24,1409,20011.0,38.95497575,-77.02738835,Ward 4,NW,2001,12,160000.0,Lower
2,0,Hot Water Rad,Y,1,6,3,1937,No Remodeling,1969,1457.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,1,2,11,1800,20011.0,38.95371646,-77.01104137,Ward 4,NW,2003,3,260000.0,Lower
1,1,Hot Water Rad,Y,1,6,3,1910,>2000,1964,1050.0,1,2 Story,Row End,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1458,20003.0,38.88741853,-76.98118112,Ward 6,SE,2009,9,438000.0,Lower
4,0,Forced Air,Y,1,7,5,1952,>2000,1975,1688.0,1,2 Story,Single,Good Quality,Good,Brick/Siding,Comp Shingle,Hardwood,1,1,12,8288,20016.0,38.94242692,-77.09537092,Ward 3,NW,2017,10,1260000.0,Upper
2,1,Warm Cool,Y,1,6,3,1938,1971-2000,1964,1152.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Comp Shingle,Hardwood,1,0,11,1978,20018.0,38.94017672,-76.97992779,Ward 5,NE,2010,7,312000.0,Lower
1,0,Hot Water Rad,N,1,6,3,1925,No Remodeling,1957,1330.0,1,2 Story,Row Inside,Above Average,Fair,Common Brick,Metal- Sms,Hardwood,1,1,11,894,20037.0,38.90804758,-77.04743119,Ward 2,NW,2016,12,825000.0,Middle
2,0,Forced Air,Y,1,7,3,1925,>2000,1964,1460.0,1,2 Story,Row End,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,2417,20002.0,38.90708193,-76.98927772,Ward 5,NE,2010,8,311000.0,Lower
3,4,Warm Cool,Y,1,9,3,1941,1971-2000,1972,2131.0,1,2 Story,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,2,12,5703,20016.0,38.94419221,-77.08445,Ward 3,NW,2000,8,585000.0,Middle
2,1,Hot Water Rad,Y,1,8,3,1930,>2000,1967,1650.0,1,2 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,3204,20017.0,38.94248237,-76.99163858,Ward 5,NE,2018,5,727000.0,Middle
3,1,Warm Cool,Y,1,8,3,1940,>2000,1969,1666.0,1,2 Story,Single,Good Quality,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,5000,20016.0,38.93174985,-77.07453125,Ward 3,NW,2016,12,1110000.0,Upper
1,1,Forced Air,Y,1,7,3,1939,No Remodeling,1957,1259.0,1,2 Story,Semi-Detached,Above Average,Average,Common Brick,Built Up,Wood Floor,1,0,13,2750,20019.0,38.88886833,-76.92719179,Ward 7,SE,1995,6,99950.0,Lower
2,0,Forced Air,N,1,7,3,1935,No Remodeling,1957,1277.0,1,2 Story,Single,Above Average,Average,Brick Veneer,Comp Shingle,Hardwood,1,1,12,5166,20020.0,38.86928364,-76.96602214,Ward 7,SE,2007,9,363000.0,Lower
3,0,Hot Water Rad,N,1,8,5,1912,>2000,1969,1659.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,3066,20011.0,38.94524766,-77.03378243,Ward 4,NW,2013,9,555500.0,Middle
3,1,Forced Air,Y,1,6,3,2008,No Remodeling,2011,1314.0,1,2 Story,Town Inside,Above Average,Good,Brick/Siding,Comp Shingle,Hardwood/Carp,1,1,11,1296,20017.0,38.94923076,-76.99829761,Ward 5,NE,2010,12,385179.0,Lower
2,1,Forced Air,Y,1,6,3,2007,No Remodeling,2010,1360.0,1,2 Story,Semi-Detached,Above Average,Excellent,Brick/Siding,Comp Shingle,Hardwood,1,0,13,3206,20019.0,38.88812654,-76.91801809,Ward 7,SE,2009,11,320000.0,Lower
2,1,Hot Water Rad,Y,1,8,3,1909,1971-2000,1969,1482.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,1,0,11,997,20003.0,38.88305196,-77.00118182,Ward 6,SE,2002,8,547500.0,Middle
1,1,Forced Air,Y,1,6,3,1948,>2000,1970,1520.0,1,2 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood/Carp,1,1,12,4003,20020.0,38.87071629999999,-76.94990244,Ward 7,SE,2017,9,479400.0,Lower
1,2,Forced Air,Y,1,6,3,1953,>2000,1976,1216.0,1,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1,1,12,2516,20015.0,38.96023694,-77.08267671,Ward 3,NW,2014,12,752000.0,Middle
1,1,Warm Cool,Y,1,7,3,1952,No Remodeling,1952,1228.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1,0,13,2311,20011.0,38.95744542,-76.99549854,Ward 4,NE,2000,12,145000.0,Lower
2,0,Forced Air,N,2,10,4,1955,No Remodeling,1964,1873.0,1,2 Story,Multi,Average,Average,Common Brick,Metal- Sms,Hardwood,2,0,23,4100,20020.0,38.865669,-76.96852842,Ward 7,SE,2016,11,335000.0,Lower
